2020-10-15 19:19:46,153 | root | INFO | This message will be logged
2020-10-15 19:19:46,153 | root | DEBUG | This message will not be logged
2020-10-15 19:22:04,296 | root | INFO | Example of logging with ISO-8601 timestamp
2020-10-15 19:33:03,115 root.<module> +6: INFO     [7207] This message will be logged
2020-10-15 20:33:29,517 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #68 = documents up to #138000/361744, outstanding queue size 27
2020-10-15 20:33:29,781 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #69 = documents up to #140000/361744, outstanding queue size 27
2020-10-15 20:33:30,020 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #70 = documents up to #142000/361744, outstanding queue size 27
2020-10-15 20:33:30,406 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:30,725 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #0 (0.100): 0.008*"做" + 0.007*"说" + 0.007*"想" + 0.006*"回复" + 0.006*"哈哈哈" + 0.005*"一种" + 0.005*"请" + 0.004*"微博" + 0.003*"爱" + 0.003*"男人"
2020-10-15 20:33:30,729 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #6 (0.100): 0.007*"说" + 0.006*"回复" + 0.006*"支持" + 0.005*"孩子" + 0.004*"中国" + 0.004*"分享" + 0.004*"爱" + 0.004*"喜欢" + 0.004*"太" + 0.003*"笑"
2020-10-15 20:33:30,731 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #2 (0.100): 0.009*"说" + 0.008*"男人" + 0.008*"太" + 0.007*"女人" + 0.005*"可爱" + 0.005*"回复" + 0.004*"吃" + 0.003*"做" + 0.003*"哈哈哈" + 0.003*"围脖"
2020-10-15 20:33:30,735 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #8 (0.100): 0.009*"喜欢" + 0.005*"岁" + 0.004*"回复" + 0.004*"说" + 0.004*"笑" + 0.003*"分享" + 0.003*"做" + 0.003*"吃" + 0.003*"哈哈哈" + 0.003*"太"
2020-10-15 20:33:30,738 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #7 (0.100): 0.007*"回复" + 0.006*"吃" + 0.006*"说" + 0.004*"粉丝" + 0.004*"谢谢" + 0.004*"中国" + 0.003*"中" + 0.003*"幸福" + 0.003*"真" + 0.003*"女"
2020-10-15 20:33:30,743 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.036418, rho=0.169031
2020-10-15 20:33:30,749 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #71 = documents up to #144000/361744, outstanding queue size 27
2020-10-15 20:33:31,624 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #72 = documents up to #146000/361744, outstanding queue size 22
2020-10-15 20:33:31,627 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #73 = documents up to #148000/361744, outstanding queue size 23
2020-10-15 20:33:31,630 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #74 = documents up to #150000/361744, outstanding queue size 24
2020-10-15 20:33:31,806 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #75 = documents up to #152000/361744, outstanding queue size 25
2020-10-15 20:33:31,846 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #76 = documents up to #154000/361744, outstanding queue size 26
2020-10-15 20:33:32,422 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #77 = documents up to #156000/361744, outstanding queue size 25
2020-10-15 20:33:32,425 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #78 = documents up to #158000/361744, outstanding queue size 26
2020-10-15 20:33:32,673 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #79 = documents up to #160000/361744, outstanding queue size 27
2020-10-15 20:33:32,911 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #80 = documents up to #162000/361744, outstanding queue size 27
2020-10-15 20:33:33,195 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #81 = documents up to #164000/361744, outstanding queue size 27
2020-10-15 20:33:33,586 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:33,905 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #3 (0.100): 0.015*"说" + 0.007*"喜欢" + 0.006*"想" + 0.006*"爱" + 0.005*"做" + 0.005*"回复" + 0.004*"中" + 0.004*"真的" + 0.004*"中国" + 0.004*"里"
2020-10-15 20:33:33,908 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #8 (0.100): 0.009*"喜欢" + 0.005*"岁" + 0.005*"回复" + 0.004*"说" + 0.004*"笑" + 0.003*"分享" + 0.003*"做" + 0.003*"吃" + 0.003*"太" + 0.003*"哈哈哈"
2020-10-15 20:33:33,910 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #5 (0.100): 0.007*"中" + 0.005*"说" + 0.004*"回复" + 0.004*"想" + 0.004*"朋友" + 0.003*"老师" + 0.003*"加油" + 0.003*"中国" + 0.003*"生活" + 0.003*"请"
2020-10-15 20:33:33,913 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #0 (0.100): 0.008*"做" + 0.007*"说" + 0.007*"想" + 0.006*"回复" + 0.006*"哈哈哈" + 0.005*"一种" + 0.005*"请" + 0.004*"微博" + 0.003*"爱" + 0.003*"男人"
2020-10-15 20:33:33,916 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #2 (0.100): 0.009*"说" + 0.009*"男人" + 0.008*"太" + 0.007*"女人" + 0.006*"可爱" + 0.005*"回复" + 0.004*"吃" + 0.003*"做" + 0.003*"哈哈哈" + 0.003*"真"
2020-10-15 20:33:33,922 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.029884, rho=0.147442
2020-10-15 20:33:33,927 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #82 = documents up to #166000/361744, outstanding queue size 27
2020-10-15 20:33:34,800 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #83 = documents up to #168000/361744, outstanding queue size 22
2020-10-15 20:33:34,993 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #84 = documents up to #170000/361744, outstanding queue size 23
2020-10-15 20:33:34,995 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #85 = documents up to #172000/361744, outstanding queue size 24
2020-10-15 20:33:34,998 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #86 = documents up to #174000/361744, outstanding queue size 25
2020-10-15 20:33:35,001 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #87 = documents up to #176000/361744, outstanding queue size 26
2020-10-15 20:33:35,224 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #88 = documents up to #178000/361744, outstanding queue size 27
2020-10-15 20:33:35,526 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #89 = documents up to #180000/361744, outstanding queue size 27
2020-10-15 20:33:35,760 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #90 = documents up to #182000/361744, outstanding queue size 27
2020-10-15 20:33:36,054 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #91 = documents up to #184000/361744, outstanding queue size 27
2020-10-15 20:33:36,329 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #92 = documents up to #186000/361744, outstanding queue size 27
2020-10-15 20:33:36,693 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:37,015 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #7 (0.100): 0.007*"回复" + 0.006*"吃" + 0.005*"说" + 0.005*"粉丝" + 0.004*"谢谢" + 0.004*"中国" + 0.003*"中" + 0.003*"幸福" + 0.003*"女" + 0.003*"手机"
2020-10-15 20:33:37,018 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #0 (0.100): 0.008*"做" + 0.007*"说" + 0.007*"想" + 0.006*"回复" + 0.006*"哈哈哈" + 0.005*"一种" + 0.005*"请" + 0.004*"微博" + 0.003*"爱" + 0.003*"太"
2020-10-15 20:33:37,020 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #4 (0.100): 0.007*"爱" + 0.006*"说" + 0.005*"吃" + 0.005*"微博" + 0.004*"想" + 0.004*"快乐" + 0.004*"围脖" + 0.004*"真的" + 0.003*"喜欢" + 0.003*"回复"
2020-10-15 20:33:37,023 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #2 (0.100): 0.009*"男人" + 0.009*"说" + 0.008*"太" + 0.008*"女人" + 0.006*"可爱" + 0.005*"回复" + 0.004*"吃" + 0.003*"做" + 0.003*"哈哈哈" + 0.003*"真"
2020-10-15 20:33:37,025 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #6 (0.100): 0.007*"说" + 0.006*"回复" + 0.006*"支持" + 0.005*"中国" + 0.005*"孩子" + 0.004*"分享" + 0.004*"爱" + 0.004*"图片" + 0.003*"喜欢" + 0.003*"笑"
2020-10-15 20:33:37,029 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.027160, rho=0.132453
2020-10-15 20:33:37,035 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #93 = documents up to #188000/361744, outstanding queue size 27
2020-10-15 20:33:37,846 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #94 = documents up to #190000/361744, outstanding queue size 23
2020-10-15 20:33:37,891 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #95 = documents up to #192000/361744, outstanding queue size 23
2020-10-15 20:33:37,894 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #96 = documents up to #194000/361744, outstanding queue size 24
2020-10-15 20:33:37,896 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #97 = documents up to #196000/361744, outstanding queue size 25
2020-10-15 20:33:38,107 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #98 = documents up to #198000/361744, outstanding queue size 26
2020-10-15 20:33:38,338 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #99 = documents up to #200000/361744, outstanding queue size 27
2020-10-15 20:33:38,683 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #100 = documents up to #202000/361744, outstanding queue size 26
2020-10-15 20:33:38,911 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #101 = documents up to #204000/361744, outstanding queue size 27
2020-10-15 20:33:39,183 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #102 = documents up to #206000/361744, outstanding queue size 27
2020-10-15 20:33:39,428 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #103 = documents up to #208000/361744, outstanding queue size 27
2020-10-15 20:33:39,787 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:40,136 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #5 (0.100): 0.007*"中" + 0.005*"说" + 0.004*"回复" + 0.004*"想" + 0.004*"老师" + 0.003*"朋友" + 0.003*"中国" + 0.003*"加油" + 0.003*"生活" + 0.003*"请"
2020-10-15 20:33:40,138 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #8 (0.100): 0.010*"喜欢" + 0.005*"岁" + 0.005*"笑" + 0.005*"回复" + 0.004*"说" + 0.003*"分享" + 0.003*"做" + 0.003*"哈哈哈" + 0.003*"太" + 0.003*"吃"
2020-10-15 20:33:40,141 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #4 (0.100): 0.007*"爱" + 0.006*"说" + 0.005*"吃" + 0.005*"微博" + 0.005*"想" + 0.004*"快乐" + 0.004*"围脖" + 0.004*"真的" + 0.003*"喜欢" + 0.003*"回复"
2020-10-15 20:33:40,144 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #2 (0.100): 0.010*"男人" + 0.009*"说" + 0.008*"太" + 0.008*"女人" + 0.006*"可爱" + 0.005*"回复" + 0.004*"吃" + 0.003*"做" + 0.003*"真" + 0.003*"哈哈哈"
2020-10-15 20:33:40,146 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #1 (0.100): 0.007*"说" + 0.005*"啊啊啊" + 0.004*"回复" + 0.004*"朋友" + 0.004*"关注" + 0.003*"粉丝" + 0.003*"中" + 0.003*"新" + 0.003*"明天" + 0.003*"里"
2020-10-15 20:33:40,152 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.025226, rho=0.121268
2020-10-15 20:33:40,157 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #104 = documents up to #210000/361744, outstanding queue size 27
2020-10-15 20:33:41,045 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #105 = documents up to #212000/361744, outstanding queue size 22
2020-10-15 20:33:41,243 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #106 = documents up to #214000/361744, outstanding queue size 23
2020-10-15 20:33:41,246 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #107 = documents up to #216000/361744, outstanding queue size 24
2020-10-15 20:33:41,249 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #108 = documents up to #218000/361744, outstanding queue size 25
2020-10-15 20:33:41,252 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #109 = documents up to #220000/361744, outstanding queue size 26
2020-10-15 20:33:41,462 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #110 = documents up to #222000/361744, outstanding queue size 27
2020-10-15 20:33:41,831 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #111 = documents up to #224000/361744, outstanding queue size 26
2020-10-15 20:33:42,106 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #112 = documents up to #226000/361744, outstanding queue size 26
2020-10-15 20:33:42,380 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #113 = documents up to #228000/361744, outstanding queue size 26
2020-10-15 20:33:42,958 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:43,282 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #1 (0.100): 0.007*"说" + 0.005*"啊啊啊" + 0.004*"回复" + 0.004*"朋友" + 0.004*"关注" + 0.003*"中" + 0.003*"粉丝" + 0.003*"新" + 0.003*"明天" + 0.003*"希望"
2020-10-15 20:33:43,285 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #2 (0.100): 0.010*"男人" + 0.009*"说" + 0.009*"太" + 0.008*"女人" + 0.007*"可爱" + 0.005*"回复" + 0.004*"吃" + 0.003*"做" + 0.003*"真" + 0.003*"哈哈哈"
2020-10-15 20:33:43,287 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #7 (0.100): 0.007*"回复" + 0.006*"吃" + 0.005*"说" + 0.005*"粉丝" + 0.004*"谢谢" + 0.004*"中国" + 0.003*"中" + 0.003*"幸福" + 0.003*"女" + 0.003*"手机"
2020-10-15 20:33:43,290 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #9 (0.100): 0.008*"第名" + 0.007*"哈哈哈" + 0.006*"想" + 0.005*"回复" + 0.005*"可爱" + 0.004*"说" + 0.004*"真的" + 0.003*"喜欢" + 0.003*"笑" + 0.003*"死"
2020-10-15 20:33:43,292 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #8 (0.100): 0.010*"喜欢" + 0.006*"岁" + 0.005*"笑" + 0.005*"回复" + 0.004*"说" + 0.003*"分享" + 0.003*"做" + 0.003*"哈哈哈" + 0.003*"太" + 0.003*"图片"
2020-10-15 20:33:43,297 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.023519, rho=0.112509
2020-10-15 20:33:43,300 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #114 = documents up to #230000/361744, outstanding queue size 26
2020-10-15 20:33:44,168 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #115 = documents up to #232000/361744, outstanding queue size 21
2020-10-15 20:33:44,171 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #116 = documents up to #234000/361744, outstanding queue size 22
2020-10-15 20:33:44,174 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #117 = documents up to #236000/361744, outstanding queue size 23
2020-10-15 20:33:44,176 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #118 = documents up to #238000/361744, outstanding queue size 24
2020-10-15 20:33:44,179 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #119 = documents up to #240000/361744, outstanding queue size 25
2020-10-15 20:33:44,381 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #120 = documents up to #242000/361744, outstanding queue size 26
2020-10-15 20:33:44,612 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #121 = documents up to #244000/361744, outstanding queue size 26
2020-10-15 20:33:44,946 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #122 = documents up to #246000/361744, outstanding queue size 26
2020-10-15 20:33:45,222 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #123 = documents up to #248000/361744, outstanding queue size 26
2020-10-15 20:33:45,517 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #124 = documents up to #250000/361744, outstanding queue size 26
2020-10-15 20:33:45,894 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:46,206 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #9 (0.100): 0.008*"第名" + 0.007*"哈哈哈" + 0.006*"想" + 0.005*"回复" + 0.005*"可爱" + 0.004*"说" + 0.004*"真的" + 0.003*"笑" + 0.003*"喜欢" + 0.003*"死"
2020-10-15 20:33:46,208 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #6 (0.100): 0.006*"回复" + 0.006*"说" + 0.006*"支持" + 0.005*"中国" + 0.005*"孩子" + 0.004*"分享" + 0.004*"图片" + 0.004*"爱" + 0.003*"太" + 0.003*"喜欢"
2020-10-15 20:33:46,211 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #7 (0.100): 0.007*"回复" + 0.006*"吃" + 0.005*"粉丝" + 0.005*"说" + 0.004*"谢谢" + 0.004*"中国" + 0.003*"中" + 0.003*"女" + 0.003*"幸福" + 0.003*"男"
2020-10-15 20:33:46,214 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #4 (0.100): 0.007*"爱" + 0.006*"吃" + 0.006*"说" + 0.005*"微博" + 0.005*"想" + 0.004*"快乐" + 0.004*"围脖" + 0.004*"喜欢" + 0.003*"真的" + 0.003*"回复"
2020-10-15 20:33:46,218 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #0 (0.100): 0.009*"做" + 0.007*"说" + 0.007*"想" + 0.007*"回复" + 0.006*"一种" + 0.005*"哈哈哈" + 0.005*"请" + 0.004*"微博" + 0.003*"爱" + 0.003*"开心"
2020-10-15 20:33:46,223 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.023301, rho=0.105409
2020-10-15 20:33:46,226 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #125 = documents up to #252000/361744, outstanding queue size 26
2020-10-15 20:33:46,827 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #126 = documents up to #254000/361744, outstanding queue size 23
2020-10-15 20:33:46,830 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #127 = documents up to #256000/361744, outstanding queue size 24
2020-10-15 20:33:47,081 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #128 = documents up to #258000/361744, outstanding queue size 24
2020-10-15 20:33:47,084 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #129 = documents up to #260000/361744, outstanding queue size 25
2020-10-15 20:33:47,264 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #130 = documents up to #262000/361744, outstanding queue size 26
2020-10-15 20:33:47,580 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #131 = documents up to #264000/361744, outstanding queue size 27
2020-10-15 20:33:47,812 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #132 = documents up to #266000/361744, outstanding queue size 27
2020-10-15 20:33:48,086 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #133 = documents up to #268000/361744, outstanding queue size 27
2020-10-15 20:33:48,397 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #134 = documents up to #270000/361744, outstanding queue size 27
2020-10-15 20:33:48,671 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #135 = documents up to #272000/361744, outstanding queue size 27
2020-10-15 20:33:48,904 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #136 = documents up to #274000/361744, outstanding queue size 27
2020-10-15 20:33:49,301 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:49,636 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #3 (0.100): 0.016*"说" + 0.008*"想" + 0.007*"喜欢" + 0.007*"爱" + 0.006*"做" + 0.005*"回复" + 0.005*"真的" + 0.005*"中" + 0.004*"里" + 0.003*"中国"
2020-10-15 20:33:49,639 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #6 (0.100): 0.006*"说" + 0.006*"回复" + 0.006*"中国" + 0.006*"支持" + 0.005*"孩子" + 0.004*"分享" + 0.004*"图片" + 0.004*"爱" + 0.003*"太" + 0.003*"时间"
2020-10-15 20:33:49,642 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #8 (0.100): 0.009*"喜欢" + 0.006*"岁" + 0.005*"笑" + 0.004*"回复" + 0.004*"说" + 0.003*"分享" + 0.003*"太" + 0.003*"图片" + 0.003*"做" + 0.003*"吃"
2020-10-15 20:33:49,645 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #5 (0.100): 0.007*"中" + 0.005*"说" + 0.004*"想" + 0.004*"回复" + 0.004*"老师" + 0.004*"中国" + 0.003*"加油" + 0.003*"朋友" + 0.003*"请" + 0.003*"生活"
2020-10-15 20:33:49,648 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #9 (0.100): 0.008*"第名" + 0.007*"哈哈哈" + 0.006*"想" + 0.005*"可爱" + 0.005*"回复" + 0.004*"说" + 0.004*"真的" + 0.004*"死" + 0.004*"星座" + 0.003*"天蝎座"
2020-10-15 20:33:49,653 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.023800, rho=0.099504
2020-10-15 20:33:49,659 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #137 = documents up to #276000/361744, outstanding queue size 27
2020-10-15 20:33:50,520 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #138 = documents up to #278000/361744, outstanding queue size 22
2020-10-15 20:33:50,523 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #139 = documents up to #280000/361744, outstanding queue size 23
2020-10-15 20:33:50,526 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #140 = documents up to #282000/361744, outstanding queue size 24
2020-10-15 20:33:50,528 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #141 = documents up to #284000/361744, outstanding queue size 25
2020-10-15 20:33:50,707 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #142 = documents up to #286000/361744, outstanding queue size 26
2020-10-15 20:33:51,027 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #143 = documents up to #288000/361744, outstanding queue size 26
2020-10-15 20:33:51,295 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #144 = documents up to #290000/361744, outstanding queue size 26
2020-10-15 20:33:51,569 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #145 = documents up to #292000/361744, outstanding queue size 26
2020-10-15 20:33:51,805 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #146 = documents up to #294000/361744, outstanding queue size 26
2020-10-15 20:33:52,442 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:52,772 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #8 (0.100): 0.009*"喜欢" + 0.006*"岁" + 0.005*"笑" + 0.004*"回复" + 0.004*"说" + 0.003*"分享" + 0.003*"太" + 0.003*"图片" + 0.003*"吃" + 0.003*"做"
2020-10-15 20:33:52,776 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #5 (0.100): 0.007*"中" + 0.005*"说" + 0.004*"想" + 0.004*"回复" + 0.004*"中国" + 0.004*"老师" + 0.003*"加油" + 0.003*"朋友" + 0.003*"死" + 0.003*"请"
2020-10-15 20:33:52,778 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #4 (0.100): 0.007*"吃" + 0.006*"爱" + 0.005*"说" + 0.005*"想" + 0.004*"微博" + 0.004*"围脖" + 0.004*"快乐" + 0.004*"喜欢" + 0.004*"真的" + 0.003*"回复"
2020-10-15 20:33:52,782 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #2 (0.100): 0.010*"男人" + 0.010*"说" + 0.009*"太" + 0.009*"女人" + 0.007*"可爱" + 0.005*"回复" + 0.004*"吃" + 0.004*"真" + 0.003*"做" + 0.003*"想"
2020-10-15 20:33:52,786 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #9 (0.100): 0.008*"第名" + 0.007*"哈哈哈" + 0.006*"想" + 0.005*"可爱" + 0.005*"回复" + 0.004*"死" + 0.004*"说" + 0.004*"真的" + 0.004*"星座" + 0.004*"天蝎座"
2020-10-15 20:33:52,790 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.021257, rho=0.094491
